ref_area,indicator,source,time,obs_value,obs_status
KGZ,LAP_2GDP_NOC_RT,XA:2000,2008,37.808,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2007,39.594,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2006,41.602,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2005,37.636,I
KGZ,LAP_2GDP_NOC_RT,XA:2000,2004,38.102,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2020,41.881,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2019,41.295,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2018,41.396,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2017,41.726,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2016,41.951,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2015,41.734,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2014,41.555,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2013,43.164,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2012,42.91,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2011,42.503,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2010,43.677,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2009,44.658,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2008,42.537,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2007,41.49,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2006,41.789,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2005,41.617,I
KHM,LAP_2GDP_NOC_RT,XA:1866,2004,42.77,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2020,59.68,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2019,60.006,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2018,58.434,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2017,57.251,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2016,57.586,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2015,57.905,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2014,57.82,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2013,57.244,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2012,56.989,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2011,56.355,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2010,55.737,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2009,57.767,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2008,58.465,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2007,58.87,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2006,59.812,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2005,59.528,I
KOR,LAP_2GDP_NOC_RT,XA:2004,2004,58.77,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2020,40.309,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2019,38.035,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2018,37.261,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2017,40.113,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2016,42.398,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2015,40.255,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2014,29.157,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2013,26.177,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2012,24.767,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2011,24.792,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2010,27.922,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2009,28.935,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2008,21.244,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2007,22.464,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2006,21.01,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2005,23.182,I
KWT,LAP_2GDP_NOC_RT,XA:1913,2004,28.151,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2020,44.706,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2019,43.936,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2018,43.566,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2017,43.258,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2016,43.176,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2015,43.038,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2014,42.855,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2013,42.637,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2012,42.603,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2011,42.562,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2010,42.308,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2009,42.734,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2008,42.557,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2007,42.627,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2006,42.138,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2005,42.786,I
LAO,LAP_2GDP_NOC_RT,XA:2008,2004,43.085,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2020,46.313,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2019,43.391,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2018,42.82,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2017,42.497,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2016,42.411,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2015,42.521,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2014,42.286,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2013,42.13,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2012,42.269,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2011,42.46,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2010,41.677,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2009,41.438,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2008,41.584,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2007,41.576,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2006,42.446,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2005,42.328,I
LBN,LAP_2GDP_NOC_RT,XA:2009,2004,41.891,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2020,43.005,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2019,42.131,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2018,41.326,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2017,41.035,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2016,41.74,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2015,41.241,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2014,40.924,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2013,39.019,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2012,39.047,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2011,38.869,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2010,39.197,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2009,39.38,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2008,38.98,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2007,38.459,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2006,38.793,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2005,39.4,I
LBR,LAP_2GDP_NOC_RT,XA:1916,2004,39.976,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2020,45.241,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2019,41.401,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2018,41.985,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2017,46.536,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2016,57.938,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2015,56.154,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2014,49.545,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2013,32.927,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2012,24.724,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2011,44.661,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2010,19.033,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2009,19.604,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2008,12.812,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2007,14.862,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2006,12.283,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2005,12.225,I
LBY,LAP_2GDP_NOC_RT,XA:1869,2004,12.313,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2020,51.681,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2019,48.293,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2018,47.899,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2017,47.825,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2016,47.808,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2015,48.466,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2014,48.059,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2013,48.707,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2012,48.318,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2011,47.573,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2010,48.079,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2009,48.657,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2008,47.634,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2007,48.055,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2006,47.458,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2005,48.317,I
LCA,LAP_2GDP_NOC_RT,XA:2015,2004,47.304,I
LKA,LAP_2GDP_NOC_RT,XA:2017,2020,40.236,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2019,38.944,
LKA,LAP_2GDP_NOC_RT,XA:2017,2018,39.846,
LKA,LAP_2GDP_NOC_RT,XA:2017,2017,36.297,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2016,38.739,
LKA,LAP_2GDP_NOC_RT,XA:2017,2015,38.889,
LKA,LAP_2GDP_NOC_RT,XA:2017,2014,35.998,
LKA,LAP_2GDP_NOC_RT,XA:2017,2013,35.981,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2012,34.955,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2011,35.335,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2010,35.26,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2009,34.645,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2008,34.79,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2007,34.296,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2006,34.268,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2005,33.24,M
LKA,LAP_2GDP_NOC_RT,XA:2017,2004,33.164,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2020,61.364,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2019,60.051,
LSO,LAP_2GDP_NOC_RT,XA:1920,2018,61.085,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2017,61.658,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2016,59.774,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2015,59.938,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2014,60.372,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2013,60.388,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2012,57.414,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2011,55.301,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2010,56.599,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2009,56.511,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2008,51.707,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2007,51.801,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2006,53.972,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2005,56.928,M
LSO,LAP_2GDP_NOC_RT,XA:1920,2004,59.106,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2020,55.079,
LTU,LAP_2GDP_NOC_RT,XA:1871,2019,53.334,
LTU,LAP_2GDP_NOC_RT,XA:1871,2018,51.183,
LTU,LAP_2GDP_NOC_RT,XA:1871,2017,50.165,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2016,47.811,
LTU,LAP_2GDP_NOC_RT,XA:1871,2015,47.632,
LTU,LAP_2GDP_NOC_RT,XA:1871,2014,44.219,
LTU,LAP_2GDP_NOC_RT,XA:1871,2013,44.626,
LTU,LAP_2GDP_NOC_RT,XA:1871,2012,42.971,
LTU,LAP_2GDP_NOC_RT,XA:1871,2011,43.887,
LTU,LAP_2GDP_NOC_RT,XA:1871,2010,45.752,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2009,50.316,M
LTU,LAP_2GDP_NOC_RT,XA:1871,2008,49.352,
LTU,LAP_2GDP_NOC_RT,XA:1871,2007,47.237,
LTU,LAP_2GDP_NOC_RT,XA:1871,2006,47.751,
LTU,LAP_2GDP_NOC_RT,XA:1871,2005,45.214,
LTU,LAP_2GDP_NOC_RT,XA:1871,2004,44.975,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2020,56.237,
LUX,LAP_2GDP_NOC_RT,XA:1922,2019,55.969,
LUX,LAP_2GDP_NOC_RT,XA:1922,2018,55.074,
LUX,LAP_2GDP_NOC_RT,XA:1922,2017,53.362,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2016,51.992,
LUX,LAP_2GDP_NOC_RT,XA:1922,2015,52.567,
LUX,LAP_2GDP_NOC_RT,XA:1922,2014,51.255,
LUX,LAP_2GDP_NOC_RT,XA:1922,2013,52.064,
LUX,LAP_2GDP_NOC_RT,XA:1922,2012,52.692,
LUX,LAP_2GDP_NOC_RT,XA:1922,2011,52.709,
LUX,LAP_2GDP_NOC_RT,XA:1922,2010,51.597,
LUX,LAP_2GDP_NOC_RT,XA:1922,2009,55.144,
LUX,LAP_2GDP_NOC_RT,XA:1922,2008,52.104,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2007,51.419,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2006,52.924,M
LUX,LAP_2GDP_NOC_RT,XA:1922,2005,54.649,
LUX,LAP_2GDP_NOC_RT,XA:1922,2004,55.587,
LVA,LAP_2GDP_NOC_RT,XA:1835,2020,60.914,
LVA,LAP_2GDP_NOC_RT,XA:1835,2019,56.194,
LVA,LAP_2GDP_NOC_RT,XA:1835,2018,54.984,
LVA,LAP_2GDP_NOC_RT,XA:1835,2017,53.804,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2016,53.014,
LVA,LAP_2GDP_NOC_RT,XA:1835,2015,51.683,
LVA,LAP_2GDP_NOC_RT,XA:1835,2014,49.32,
LVA,LAP_2GDP_NOC_RT,XA:1835,2013,48.561,
LVA,LAP_2GDP_NOC_RT,XA:1835,2012,45.597,
LVA,LAP_2GDP_NOC_RT,XA:1835,2011,46.308,
LVA,LAP_2GDP_NOC_RT,XA:1835,2010,48.894,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2009,53.265,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2008,54.173,
LVA,LAP_2GDP_NOC_RT,XA:1835,2007,49.341,
LVA,LAP_2GDP_NOC_RT,XA:1835,2006,46.455,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2005,45.143,M
LVA,LAP_2GDP_NOC_RT,XA:1835,2004,43.125,M
MAC,LAP_2GDP_NOC_RT,XA:1924,2020,34.24,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2019,31.127,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2018,30.72,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2017,30.599,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2016,32.589,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2015,31.626,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2014,23.362,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2013,21.086,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2012,22.113,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2011,22.041,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2010,24.657,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2009,30.65,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2008,32.203,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2007,32.818,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2006,31.26,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2005,29.923,I
MAC,LAP_2GDP_NOC_RT,XA:1924,2004,27.914,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2020,44.819,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2019,44.855,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2018,44.828,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2017,45.617,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2016,46.689,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2015,46.434,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2014,49.124,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2013,47.665,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2012,48.375,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2011,47.093,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2010,44.999,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2009,45.32,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2008,44.203,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2007,44.429,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2006,44.553,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2005,48.841,I
MAR,LAP_2GDP_NOC_RT,XA:2029,2004,47.364,I
MDA,LAP_2GDP_NOC_RT,XA:2031,2020,60.05,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2019,58.687,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2018,61.146,
MDA,LAP_2GDP_NOC_RT,XA:2031,2017,57.193,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2016,65.022,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2015,61.19,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2014,55.037,
MDA,LAP_2GDP_NOC_RT,XA:2031,2013,52.288,
MDA,LAP_2GDP_NOC_RT,XA:2031,2012,52.258,
MDA,LAP_2GDP_NOC_RT,XA:2031,2011,49.825,
MDA,LAP_2GDP_NOC_RT,XA:2031,2010,52.677,
MDA,LAP_2GDP_NOC_RT,XA:2031,2009,56.522,
MDA,LAP_2GDP_NOC_RT,XA:2031,2008,52.474,
MDA,LAP_2GDP_NOC_RT,XA:2031,2007,50.394,
MDA,LAP_2GDP_NOC_RT,XA:2031,2006,50.856,
MDA,LAP_2GDP_NOC_RT,XA:2031,2005,49.134,M
MDA,LAP_2GDP_NOC_RT,XA:2031,2004,48.806,M
MDG,LAP_2GDP_NOC_RT,XA:1848,2020,40.502,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2019,40.918,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2018,41.241,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2017,41.052,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2016,41.039,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2015,41.269,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2014,41.208,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2013,41.475,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2012,41.279,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2011,41.696,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2010,41.988,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2009,43.16,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2008,40.306,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2007,40.543,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2006,40.594,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2005,40.732,I
MDG,LAP_2GDP_NOC_RT,XA:1848,2004,40.567,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2020,45.715,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2019,42.451,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2018,42.64,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2017,42.994,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2016,43.345,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2015,43.598,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2014,43.261,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2013,43.277,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2012,43.647,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2011,43.21,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2010,43.325,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2009,44.429,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2008,43.193,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2007,43.343,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2006,41.988,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2005,44.933,I
MDV,LAP_2GDP_NOC_RT,XA:1928,2004,43.512,I
MEX,LAP_2GDP_NOC_RT,XA:1875,2020,35.217,
MEX,LAP_2GDP_NOC_RT,XA:1875,2019,34.076,
MEX,LAP_2GDP_NOC_RT,XA:1875,2018,33.369,
MEX,LAP_2GDP_NOC_RT,XA:1875,2017,33.212,M
MEX,LAP_2GDP_NOC_RT,XA:1875,2016,33.881,
MEX,LAP_2GDP_NOC_RT,XA:1875,2015,34.75,
MEX,LAP_2GDP_NOC_RT,XA:1875,2014,34.936,
MEX,LAP_2GDP_NOC_RT,XA:1875,2013,35.673,
MEX,LAP_2GDP_NOC_RT,XA:1875,2012,34.954,
MEX,LAP_2GDP_NOC_RT,XA:1875,2011,35.272,
MEX,LAP_2GDP_NOC_RT,XA:1875,2010,35.795,
MEX,LAP_2GDP_NOC_RT,XA:1875,2009,37.568,
MEX,LAP_2GDP_NOC_RT,XA:1875,2008,35.916,
MEX,LAP_2GDP_NOC_RT,XA:1875,2007,35.968,
MEX,LAP_2GDP_NOC_RT,XA:1875,2006,36.388,
MEX,LAP_2GDP_NOC_RT,XA:1875,2005,37.511,
MEX,LAP_2GDP_NOC_RT,XA:1875,2004,38.368,
MKD,LAP_2GDP_NOC_RT,XA:2039,2020,45.651,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2019,43.518,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2018,44,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2017,44.591,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2016,43.372,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2015,42.891,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2014,43.06,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2013,42.046,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2012,45.607,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2011,46.089,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2010,47.231,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2009,46.962,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2008,44.051,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2007,41.68,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2006,46.137,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2005,45.215,I
MKD,LAP_2GDP_NOC_RT,XA:2039,2004,49.031,I
MLI,LAP_2GDP_NOC_RT,XA:1830,2020,37.299,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2019,38.088,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2018,36.644,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2017,35.769,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2016,38.912,
MLI,LAP_2GDP_NOC_RT,XA:1830,2015,41.542,
MLI,LAP_2GDP_NOC_RT,XA:1830,2014,42.924,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2013,38.382,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2012,39.878,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2011,36.941,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2010,36.365,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2009,39.916,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2008,43.987,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2007,45.617,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2006,37.259,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2005,36.864,M
MLI,LAP_2GDP_NOC_RT,XA:1830,2004,35.268,M
MLT,LAP_2GDP_NOC_RT,XA:1932,2020,54.656,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2019,50.443,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2018,49.403,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2017,48.748,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2016,50.173,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2015,48.223,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2014,50.183,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2013,51.897,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2012,51.501,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2011,51.459,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2010,48.592,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2009,50.714,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2008,50.57,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2007,51.871,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2006,52.392,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2005,51.445,I
MLT,LAP_2GDP_NOC_RT,XA:1932,2004,52.829,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2020,46.508,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2019,48.274,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2018,47.129,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2017,48.031,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2016,46.749,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2015,48.759,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2014,47.437,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2013,47.554,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2012,47.979,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2011,47.737,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2010,47.085,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2009,47.044,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2008,46.919,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2007,46.589,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2006,46.432,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2005,46.427,I
MMR,LAP_2GDP_NOC_RT,XA:1877,2004,46.458,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2020,49.434,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2019,46.652,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2018,46.473,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2017,46.515,I
MNE,LAP_2GDP_NOC_RT,XA:2234,2016,46.786,I
